ico_name,ticker,platform,token,country,hardcap,softcap,raised,bounty_status,activy_status,twitter_status,bitcointalk_status,telegram_status,social_rating,profile_rating,team_rating_ib,team_rating_im,product_rating,vision_rating,icobench_rating,icomarks_rating,icobazaar_rating,aggregate_rating,ih_end_date
House Coupon Token,,N/A,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,2.0,5.1,-,2.0,2018-03-18
Payfrit RMS,PYT,N/A,N/A,N/A,10000000 USD,2500000 USD,Unknown,N/A,N/A,N/A,-,-,-,-,-,N/A,Benchy,1.2,N/A,1.0,1.7,2.2,6.1,2.0,2.2,2018-02-08
Powervest ICO,PWT1,N/A,N/A,N/A,N/A,N/A,N/A,3000000001,1000000001,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-03-01
MDCN,MDCN,Ethereum,ERC20,UK,N/A,N/A,Unknown,2500000000,1000000000,N/A,-,-,-,-,-,1,Benchy,N/A,1,N/A,N/A,1.5,2.4,1.5,1.5,2018-02-28
Rothscoin,RTC,Ethereum,ERC20,USA,N/A,N/A,Unknown,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,2,Benchy,N/A,1,N/A,N/A,2.1,3.2,2.3,2.1,2018-01-28
Brisk Pass,BSK,N/A,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,VERY LOW,-,-,-,VERY LOW,N/A,Benchy,N/A,N/A,N/A,N/A,1.7,4.7,1.7,1.7,2018-01-11
[NSFW] Nocta,NOCTA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1774400,0%,HIGH,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,1.7,3.9,2.4,N/A,2018-03-01
ARC Reserve Currency,ARCC,N/A,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,VERY LOW,-,-,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,2.1,5.3,2.5,2.1,2018-01-14
StoneToken,STTN,N/A,N/A,N/A,N/A,N/A,N/A,200000000,700000000,N/A,HIGH,LOW,LOW,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-07-08
DigiIndiaCoin,DTI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-26
ENET Network ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.1,4.0,2.2,N/A,2018-02-28
Whizz Coin,WHZ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2970000000,N/A,LOW,VERY LOW,VERY LOW,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,1.8,3.3,1.9,1.8,2018-01-02
Health Monitor,,N/A,N/A,N/A,N/A,N/A,562680 USD,N/A,N/A,100%,VERY HIGH,MEDIUM,MEDIUM,-,-,N/A,Benchy,3.0,N/A,1.0,1.0,2.2,5.6,2.1,2.2,2018-01-31
Whizz Coin,WHZ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2970000000,N/A,LOW,VERY LOW,VERY LOW,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,1.8,3.3,1.9,1.8,2018-01-02
Cryptoibet ICO,IBET,N/A,N/A,N/A,N/A,N/A,N/A,1850000,1150000,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-15
Chatello ICO,CHA,N/A,N/A,N/A,N/A,N/A,N/A,1000000000,1000000000,N/A,VERY HIGH,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.1,6.0,1.8,N/A,2018-02-15
Sisu token,SISI,N/A,N/A,N/A,N/A,N/A,N/A,500000000,250000000,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-02-28
ArtCoin,ACF,N/A,N/A,N/A,100000000 USD,5000000 USD,N/A,N/A,N/A,N/A,VERY LOW,-,-,-,VERY LOW,N/A,Benchy,2.0,N/A,2.0,4.0,N/A,5.6,-,3.3,2018-01-31
ZFX Token ICO,ZFX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,LOW,MEDIUM,MEDIUM,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-02-28
ICURY,ICURY,Ethereum,ERC20,Netherlands,5,000,000,000,50,000,000,N/A,N/A,N/A,N/A,-,HIGH,HIGH,-,VERY LOW,8,Benchy,N/A,10,N/A,N/A,2.2,7.6,2.5,2.2,2018-02-28
Lytictail,LYT,IOTA,N/A,USA,N/A,N/A,Unknown,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,1,Benchy,1.0,1,1.1,1.7,1.4,2.4,1.4,1.4,2018-03-01
CoffeeCoin,CFC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,LOW,LOW,LOW,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-01-24
Gift Token,GIFT,N/A,N/A,N/A,26127734 USD,6399988 USD,Unknown,N/A,N/A,N/A,-,LOW,LOW,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,1.5,4.0,2.0,1.5,2018-01-10
LBRY,LBC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,Apr, 2018
ReB Project ICO,REB,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4000000,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-01
Gene Blockchain ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-03-17
Urother,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,LOW,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-03-07
White Crypto City,CERTIFICATE,N/A,N/A,N/A,500,000 EUR,N/A,Unknown,N/A,N/A,N/A,-,-,-,-,-,N/A,Benchy,1.2,N/A,1.2,1.3,1.4,2.6,2.0,1.4,2018-02-02
Mainasset,MAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,500000000,N/A,-,-,-,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-31
PoSW Coin,POSW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,Jan, 2018
Vectorspace,VEC,Ethereum,ERC20,Japan,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,MEDIUM,8,Benchy,1.0,5.4,1.0,1.0,-,-,-,0.7,2018-03-23
Mining Solutions ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,VERY LOW,VERY LOW,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-25
Trevi Token,TT,N/A,N/A,N/A,4000000 USD,N/A,501000 USD,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,Benchy,1.0,N/A,1.2,1.2,1.3,5.1,1.8,1.3,2018-05-01
MRAToken,MRAT,Ethereum,N/A,USA,N/A,N/A,Unknown,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,1,Benchy,N/A,10,N/A,N/A,1.6,3.9,1.4,1.6,2018-02-15
CharityProject ICO,CRY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-31
SOLAREUM,SLRM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-01-10
Volk ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-31
IBCoin,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-12-01
Moldcoin,MLD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,250000000000,0%,HIGH,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-09
Tibyk,TIBYK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-02-28
Datocoin ICO,DTCN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,LOW,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-04-07
Bitfinite,BFC,N/A,N/A,Turkey,N/A,N/A,Unknown,N/A,N/A,N/A,-,LOW,LOW,-,-,10,Benchy,1.0,1,1.0,1.0,1.1,5.3,1.1,1.1,2018-01-17
BiafraCoin ICO (BFC),BFC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-31
Scoin,7SNC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,1.3,N/A,-,N/A,2018-01-21
CryptoChip,CRC,N/A,N/A,UK,N/A,N/A,Unknown,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,3,Benchy,1.0,10,1.0,1.0,1.0,4.4,1.0,1.0,2018-02-27
Bankcoin,BANKCOIN,N/A,N/A,N/A,N/A,N/A,1000000 USD,N/A,N/A,N/A,-,LOW,LOW,-,-,N/A,Benchy,1.0,N/A,1.0,1.0,-,-,-,1.6,2018-01-07
URCOINS.BIZ,URCB,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-17
DVLP Coin,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-21
altOWL,AOWL,Ethereum,ERC20,UK,14000 ETH,N/A,Unknown,N/A,N/A,N/A,VERY HIGH,-,-,-,-,1,Benchy,1.0,1,1.0,1.0,1.0,2.3,1.2,1.0,2018-02-01
Blockchain Traded Fund,BTF,N/A,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,Benchy,1.0,N/A,1.0,1.0,-,-,-,1.1,2018-07-01
First Token Asia,FTA,N/A,N/A,N/A,1333 ETH,N/A,Unknown,N/A,N/A,N/A,-,-,-,-,-,N/A,Benchy,1.0,N/A,1.0,1.0,1.1,2.6,-,1.1,2018-01-21
Bitnet Token ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-15
Cryptodruid,RUNE,Ethereum,ERC20,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,1,Benchy,N/A,1,N/A,N/A,1.2,2.6,1.3,1.2,2018-02-01
After Ether,AET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,1.1,2.3,1.2,N/A,2018-01-10
tokcoin ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-05-02
Shareel ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-31
Blind Croupier ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1500000000,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-09-29
Lights Movie Studio,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-02-12
METTA,META,Ethereum,59,685,400 METTA (70%),N/A,N/A,409 ETH,Unknown,N/A,889553900,N/A,VERY HIGH,VERY LOW,VERY LOW,-,VERY LOW,5,Benchy,N/A,9,N/A,N/A,3.0,6.5,-,3.0,2018-02-01
Block Bank,BBRT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-06-01
SuperPay,,Ethereum,ERC20,Singapore,N/A,N/A,N/A,N/A,N/A,N/A,MEDIUM,VERY LOW,VERY LOW,-,-,2,N/A,N/A,9,N/A,N/A,2.7,5.6,-,N/A,2018-02-28
DATAVLT,DVT,Ethereum,ERC20,Singapore,N/A,N/A,N/A,N/A,N/A,N/A,MEDIUM,-,-,-,-,10,Benchy,N/A,1,N/A,N/A,2.3,5.8,1.9,2.3,Jan, 2018
Nexty Coin,PNTY,N/A,N/A,N/A,9,460,000,N/A,Unknown,N/A,N/A,N/A,HIGH,VERY HIGH,VERY HIGH,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,-,-,-,2.9,2018-01-19
VDC Coin,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-15
Must Have Token,MUH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,LOW,LOW,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-18
Ydentity,YDY,N/A,44,000,000 YDY (44%),N/A,50000000 USD,6000000 USD,Unknown,N/A,N/A,N/A,-,MEDIUM,MEDIUM,-,-,8,Benchy,N/A,1,N/A,N/A,2.1,5.6,-,2.1,2018-05-21
METTA,META,Ethereum,59,685,400 METTA (70%),N/A,N/A,409 ETH,Unknown,N/A,889553900,N/A,VERY HIGH,VERY LOW,VERY LOW,-,VERY LOW,5,Benchy,N/A,9,N/A,N/A,3.0,6.5,-,3.0,2018-02-01
Block Bank,BBRT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-06-01
Evareium,EVM,Ethereum,ERC20,Cayman Islands,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,LOW,8,N/A,N/A,9,N/A,N/A,3.2,7.9,3.5,N/A,2018-04-30
Nedviga,NDV,Ethereum,ERC20,Russia,60000 ETH,10000 ETH,Unknown,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,VERY LOW,3,Benchy,1.6,10,1.4,1.4,1.8,6.0,1.6,1.8,2018-12-15
YOBANK,YOB,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-03-15
FootStar,FTST,Ethereum,ERC20,Czech Republic,N/A,N/A,Unknown,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,VERY LOW,3,Benchy,1.0,10,1.0,2.0,2.0,5.5,-,2.0,2018-12-31
UbiquiCoin（BIQ）,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-28
GTurbo,GTR,Ethereum,ERC20,Russia,30000000 USD,5000000 USD,Unknown,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,VERY LOW,3,Benchy,2.0,5,3.0,2.0,2.7,5.5,-,2.7,2018-12-26
SuperPay,,Ethereum,ERC20,Singapore,N/A,N/A,N/A,N/A,N/A,N/A,MEDIUM,VERY LOW,VERY LOW,-,-,2,N/A,N/A,9,N/A,N/A,2.7,5.6,-,N/A,2018-02-28
VDC Coin,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-15
OILSC,TOKENS,Ethereum,ERC20,Seychelles,N/A,N/A,Unknown,N/A,N/A,N/A,VERY LOW,-,-,-,-,6,Benchy,1.0,1,1.0,1.0,1.8,4.6,-,1.8,2018-03-15
Must Have Token,MUH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,LOW,LOW,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-18
VoxelX,GRAY,Ethereum,ERC20,Turkey,25000 ETH,1500 ETH,N/A,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,VERY LOW,8,Benchy,N/A,10,N/A,N/A,2.8,8.3,-,2.8,2018-07-10
Ydentity,YDY,N/A,44,000,000 YDY (44%),N/A,50000000 USD,6000000 USD,Unknown,N/A,N/A,N/A,-,MEDIUM,MEDIUM,-,-,8,Benchy,N/A,1,N/A,N/A,2.1,5.6,-,2.1,2018-05-21
Envilope,LOK,Ethereum,ERC20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,5,Benchy,N/A,1,N/A,N/A,2.7,4.6,-,2.7,2018-11-28
Miners At Work,GINNI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-05
Safcur,CFR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,Feb, 2018
MimiCoin,MIM,Ethereum,ERC20,Croatia,N/A,N/A,Unknown,N/A,N/A,N/A,VERY HIGH,VERY LOW,VERY LOW,-,-,1,Benchy,3.8,10,3.6,3.1,3.3,5.6,3.4,3.3,2018-02-12
AkroCoin,AKR,Ethereum,ERC20,USA,N/A,N/A,Unknown,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,10,Benchy,N/A,1,N/A,N/A,2.0,5.8,1.7,2.0,2018-01-09
Callback Plus,CBP,N/A,N/A,N/A,500000 USD,N/A,Unknown,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,Benchy,1.0,N/A,3.0,1.0,2.1,4.0,1.8,2.1,2018-01-03
XmasCoins,XMX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-07
Ranger,RAG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-26
GIVACOIN,GVC,Ethereum,ERC20,Canada,N/A,N/A,Unknown,N/A,N/A,N/A,-,-,-,-,-,2,Benchy,2.6,1,1.9,2.6,2.3,2.8,2.1,2.3,2018-02-24
Bitloanex,BLXT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-25
ReversalCoin,RVC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,Jan, 2018
BeautiQ,BTQ,Waves,720,000 BTQ,Isle of Man,600,000 EUR,480,000 EUR,Unknown,86400000,72000000,N/A,-,-,-,-,-,1,Benchy,N/A,10,N/A,N/A,2.8,5.3,2.9,2.8,2018-04-20
Krow Network (KROW),KROW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-06-20
JCN Token,JCNXXX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MEDIUM,VERY LOW,VERY LOW,MEDIUM,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,2.0,5.2,-,N/A,2018-11-15
Safcur,CFR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,Feb, 2018
Rotharium ICO,RTH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-01-14
Ethorse,HORSE,N/A,N/A,N/A,4000 ETH,400 ETH,48000004000000000000 ETH,400000,40000,39%,LOW,LOW,LOW,-,VERY LOW,N/A,Benchy,3.5,N/A,4.5,4.6,-,-,-,3.8,2018-02-20
Callback Plus,CBP,N/A,N/A,N/A,500000 USD,N/A,Unknown,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,Benchy,1.0,N/A,3.0,1.0,2.1,4.0,1.8,2.1,2018-01-03
Volteum,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-22
XmasCoins,XMX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-07
Ranger,RAG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-26
GIVACOIN,GVC,Ethereum,ERC20,Canada,N/A,N/A,Unknown,N/A,N/A,N/A,-,-,-,-,-,2,Benchy,2.6,1,1.9,2.6,2.3,2.8,2.1,2.3,2018-02-24
Monyx,MYX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,MEDIUM,MEDIUM,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-14
ReversalCoin,RVC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,Jan, 2018
BeautiQ,BTQ,Waves,720,000 BTQ,Isle of Man,600,000 EUR,480,000 EUR,Unknown,86400000,72000000,N/A,-,-,-,-,-,1,Benchy,N/A,10,N/A,N/A,2.8,5.3,2.9,2.8,2018-04-20
Krow Network (KROW),KROW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-06-20
