ico_name,ticker,platform,token,country,hardcap,softcap,raised,bounty_status,activy_status,twitter_status,bitcointalk_status,telegram_status,social_rating,profile_rating,team_rating_ib,team_rating_im,product_rating,vision_rating,icobench_rating,icomarks_rating,icobazaar_rating,aggregate_rating,ih_end_date
Qredit,QRT,Neblio,NTP-1,Netherlands,1,900,000 EUR,N/A,647314 USD,N/A,N/A,N/A,-,HIGH,HIGH,-,-,3,Benchy,4.0,10,4.0,5.0,-,-,-,2.7,2018-02-10
JCN Token,JCNXXX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MEDIUM,VERY LOW,VERY LOW,MEDIUM,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,2.0,5.2,-,N/A,2018-11-15
Ethernal Heroes,MAGE,N/A,N/A,N/A,5000000 USD,1500000 USD,92921 USD,N/A,N/A,100%,-,VERY LOW,VERY LOW,-,VERY LOW,N/A,Benchy,3.0,N/A,3.0,2.0,2.2,6.7,2.6,2.2,2018-05-31
Zillerium,ZILLERIUM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-06-01
BioFactoryCoin,BFC,Ethereum,ERC20,UK,N/A,N/A,39223918 USD,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,2,Benchy,3.0,1,2.4,2.4,2.3,3.7,3.2,2.3,2018-02-21
Bitbeeline ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-10
Nilecoin,NIL,Nilechain,ERC20,USA,N/A,N/A,Unknown,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,3,Benchy,1.0,1,3.0,2.0,2.0,3.3,2.0,2.0,2018-01-27
DATAVLT,DVT,Ethereum,ERC20,Singapore,N/A,N/A,N/A,N/A,N/A,N/A,MEDIUM,-,-,-,-,10,Benchy,N/A,1,N/A,N/A,2.3,5.8,1.9,2.3,Jan, 2018
Nexty Coin,PNTY,N/A,N/A,N/A,9,460,000,N/A,Unknown,N/A,N/A,N/A,HIGH,VERY HIGH,VERY HIGH,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,-,-,-,2.9,2018-01-19
KKT Coin,KKT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,-,N/A,2018-02-28
Travelflex Coin,TRF,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-01-12
Keyrpto,,Ethereum,ERC20,Estonia,5100000 USD,3000000 USD,4800000 USD,510000000,300000000,58%,VERY HIGH,LOW,LOW,-,VERY LOW,7,Benchy,4.4,9,5.0,4.4,-,-,-,3.8,2018-02-27
BoatPilot,,Ethereum,ERC20,Cyprus,9850000 USD,3920000 USD,5025224 USD,N/A,N/A,100%,VERY HIGH,LOW,LOW,-,VERY LOW,7,Benchy,4.0,10,4.0,4.3,-,-,-,3.9,2018-04-15
Horyou,HYT,N/A,N/A,N/A,108,000,000 EUR,N/A,Unknown,N/A,N/A,N/A,-,MEDIUM,MEDIUM,-,LOW,N/A,Benchy,3.9,N/A,3.5,4.5,-,-,-,3.8,2018-11-18
AMOR,AMOR,N/A,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,LOW,LOW,LOW,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,1.8,3.7,-,1.8,2018-01-02
Nova Blitz,NVT,N/A,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,VERY LOW,LOW,LOW,-,-,N/A,Benchy,4.0,N/A,4.0,4.0,-,-,-,3.2,2018-01-10
ZED Network Inc.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,MEDIUM,MEDIUM,-,LOW,N/A,N/A,N/A,N/A,N/A,N/A,2.6,7.2,3.4,N/A,2018-12-30
ROYAL CAPITAL,ROYAL CAPITAL,N/A,N/A,N/A,400000000 USD,1000000 USD,Unknown,N/A,N/A,N/A,MEDIUM,VERY LOW,VERY LOW,-,VERY LOW,N/A,Benchy,1.0,N/A,1.0,1.0,1.3,3.9,1.0,1.3,2018-03-19
Mining now,MNW,N/A,N/A,N/A,N/A,N/A,4264750 USD,N/A,N/A,N/A,-,-,-,-,-,N/A,Benchy,3.0,N/A,3.0,4.0,2.3,3.6,3.1,2.3,2018-01-18
BTC Green,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-31
Cryptosis,CST,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-27
Honor,HONOR,N/A,N/A,N/A,5000000 USD,N/A,Unknown,N/A,N/A,N/A,-,-,-,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,2.2,3.4,3.8,2.2,2018-01-29
MATRIX,,N/A,N/A,N/A,50,000,000,N/A,54000000 USD,N/A,N/A,N/A,VERY HIGH,VERY HIGH,VERY HIGH,-,VERY HIGH,N/A,Benchy,N/A,N/A,N/A,N/A,3.3,6.8,3.4,3.3,2018-01-31
KZ CRYPTO BANK,KZC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,200000000,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-31
SilkChain,SILK,Ethereum,ERC20,N/A,95000 ETH,17000 ETH,10000000 USD,7452750000,7452750000,N/A,-,MEDIUM,MEDIUM,-,-,10,Benchy,4.0,10,3.9,4.2,-,-,-,4.1,2018-11-30
Peoplewave,PWV,Ethereum,ERC20,Singapore,20000000 USD,2000000 USD,591600 USD,N/A,N/A,100%,-,-,-,-,-,8,Benchy,4.0,10,4.0,4.4,-,-,-,3.9,2018-06-06
HuapuPay,HUP,N/A,N/A,N/A,N/A,N/A,N/A,15000,35000,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,Nov, 2018
Karatcoin,KCD,N/A,N/A,N/A,N/A,N/A,N/A,300000000,2400000000,N/A,-,MEDIUM,MEDIUM,LOW,LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-11-11
OecoSystema,ECOS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2000000,N/A,-,VERY LOW,VERY LOW,VERY LOW,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-12-31
Coinstocks,IOX,Ethereum,ERC20,USA,17500 ETH,4350 ETH,Unknown,350000000,1250000000,N/A,-,MEDIUM,MEDIUM,-,LOW,8,Benchy,5.0,5,5.0,5.0,4.3,7.3,-,4.3,2018-06-14
Blockchain.io,BCIO,N/A,N/A,N/A,20,000,000 EUR,N/A,1500000 USD,N/A,2300000000,N/A,-,VERY HIGH,VERY HIGH,VERY HIGH,-,N/A,Benchy,4.7,N/A,4.3,4.0,4.3,10.0,-,4.3,2018-10-25
Cura Network,CUR,N/A,N/A,N/A,15000000 USD,5000000 USD,500000 USD,1500000000,500000000,10%,-,MEDIUM,MEDIUM,VERY LOW,LOW,N/A,Benchy,4.3,N/A,4.3,4.5,4.2,9.1,-,4.2,Dec, 2018
DATP,DATP,N/A,N/A,N/A,N/A,N/A,N/A,4098400,13614600,43%,-,MEDIUM,MEDIUM,VERY LOW,LOW,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-10-23
Usechain,USE,N/A,N/A,N/A,60000 ETH,20000 ETH,23524200 USD,N/A,N/A,100%,HIGH,VERY HIGH,VERY HIGH,-,MEDIUM,N/A,Benchy,5.0,N/A,5.0,5.0,-,-,-,3.8,2018-08-08
Five Star Coin Pro ICO,FSCP,N/A,N/A,N/A,N/A,N/A,N/A,100000000,157500000,68%,-,-,-,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-07-28
Natmin,NAT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-12-31
PokerSports ICO,XPST,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-04-07
Crypthealth,CRPHT,N/A,N/A,N/A,N/A,N/A,N/A,30000,15000,N/A,-,-,-,HIGH,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-10-15
Dealjoy,DEAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,LOW,LOW,VERY HIGH,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,Sep, 2018
WALETOKEN,WTN,N/A,N/A,N/A,N/A,N/A,N/A,120000,120000,N/A,-,LOW,LOW,VERY LOW,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-11-05
MAKE,MAKE,N/A,N/A,N/A,25000000 USD,2000000 USD,N/A,N/A,N/A,N/A,-,MEDIUM,MEDIUM,VERY HIGH,LOW,N/A,Benchy,5.0,N/A,4.5,5.0,4.2,7.6,-,4.2,2018-08-17
Ethereum Wildfire Project,EWPS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,VERY LOW,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-08-09
Blackbox Foundation ICO,BBOS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,HIGH,HIGH,VERY HIGH,LOW,N/A,N/A,N/A,N/A,N/A,N/A,4.0,7.7,-,N/A,Oct, 2018
Please Protocol,PLS,N/A,N/A,N/A,N/A,N/A,N/A,2600000000,1820000000,N/A,-,-,-,-,LOW,N/A,N/A,N/A,N/A,N/A,N/A,4.0,8.8,-,N/A,Dec, 2018
TNcoin,,N/A,N/A,N/A,N/A,N/A,N/A,5000000000,500,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-10-30
BLOCKPASS,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,HIGH,HIGH,-,HIGH,N/A,N/A,N/A,N/A,N/A,N/A,4.2,8.7,-,N/A,2018-11-30
ArcadierX,ARCX,Ethereum,ERC20,Singapore,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,MEDIUM,LOW,5,N/A,N/A,10,N/A,N/A,4.0,7.4,-,N/A,2018-12-30
DeepCloud AI,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,4.3,7.6,-,N/A,Aug, 2018
Ammeris Platform,AMRS,N/A,N/A,N/A,10062500 USD,2000000 USD,Unknown,N/A,N/A,N/A,-,-,-,MEDIUM,-,N/A,Benchy,4.3,N/A,3.7,3.6,3.9,7.6,-,3.9,2018-12-31
Ammeris Platform,AMRS,N/A,N/A,N/A,10062500 USD,2000000 USD,Unknown,N/A,N/A,N/A,-,-,-,MEDIUM,-,N/A,Benchy,4.3,N/A,3.7,3.6,3.9,7.6,-,3.9,2018-12-31
ALL BEST,ALLBI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,800000000,N/A,-,HIGH,HIGH,-,MEDIUM,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-07-08
Firmo ICO,FRM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,4.0,7.4,-,N/A,2018-06-01
AB-CHAIN,ABC,Ethereum,ERC20,Russia,N/A,N/A,N/A,2000000000,150000000,20%,MEDIUM,-,-,-,-,6,N/A,N/A,9,N/A,N/A,-,-,-,N/A,2018-03-31
Gather,GTH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,-,VERY HIGH,VERY HIGH,-,MEDIUM,N/A,N/A,N/A,N/A,N/A,N/A,3.9,8.8,-,N/A,2018-03-05
My Btc Fx,4XBIT,N/A,N/A,N/A,N/A,N/A,N/A,1500000000,15000000000,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-09-30
CosmosCR,CYBR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,LOW,LOW,VERY HIGH,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,Dec, 2018
ClearAid,CAID,Ethereum,ERC20,Estonia,8850000 USD,1770000 USD,Unknown,N/A,225000000,N/A,-,VERY LOW,VERY LOW,-,-,6,Benchy,5.0,10,4.0,5.0,3.6,7.4,-,3.6,2018-11-30
IOU,,N/A,N/A,N/A,N/A,N/A,11700000 USD,N/A,N/A,N/A,-,LOW,LOW,-,LOW,N/A,Benchy,4.8,N/A,3.8,4.6,-,-,-,4.2,2018-09-18
ASQ Protocol,ASQT,N/A,N/A,N/A,10000000 USD,5500000 USD,N/A,1000000000,550000000,N/A,-,LOW,LOW,LOW,-,N/A,Benchy,5.0,N/A,4.0,5.0,3.8,8.6,-,3.8,2018-11-14
Authpaper Coin,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100000000,N/A,-,-,-,MEDIUM,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-12-15
Snapparazzi,SNPC,Ethereum,ERC-20,Malta,59000000 USD,10000000 USD,10000000 USD,5900000000,1000000000,16%,-,-,-,VERY HIGH,-,10,Benchy,4.0,10,3.7,3.6,-,-,-,3.8,2018-11-30
8thContinentBit,ECB,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,-,-,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-06-08
Rockz,,Ethereum,ERC20,Switzerland,26,250,000,N/A,1315405 USD,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,7,Benchy,5.0,10,5.0,5.0,3.7,7.9,-,3.7,2018-11-15
SRT,SRT,N/A,N/A,N/A,5000000 USD,500000 USD,Unknown,500000000,50000000,N/A,-,LOW,LOW,-,VERY LOW,N/A,Benchy,4.0,N/A,3.7,4.0,3.9,8.8,-,3.9,2018-12-25
WeiCrowd ICO,WEICOIN(WEIS),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MEDIUM,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.0,-,N/A,2018-05-31
Cubrix,CBIX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,VERY LOW,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-10-30
LinkChain,LNK,Ethereum,SecuritySTO,USA,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,LOW,LOW,10,N/A,N/A,10,N/A,N/A,3.9,9.3,-,N/A,2018-11-10
Cubrix,CBIX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,VERY LOW,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-10-30
CryptoMillionsLotto ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,4.0,9.0,-,N/A,2018-07-30
Social Media Pay,SMP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,LOW,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,Sep, 2018
Futurepia,FPC,Graphene,Utility,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,-,-,-,MEDIUM,-,8,Benchy,4.3,8,3.5,4.3,-,-,-,4.0,2018-12-31
OLM,,Ethereum,ERC20,Switzerland,N/A,N/A,N/A,5300000000,100000000,N/A,-,-,-,-,-,7,N/A,N/A,1,N/A,N/A,4.0,N/A,-,N/A,2018-12-31
Emanate ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,HIGH,HIGH,-,LOW,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,Jun, 2018
CWP,CWT-P,N/A,N/A,Czech Republic,47400000 USD,2400000 USD,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,5,Benchy,3.0,10,3.0,5.0,3.9,6.0,-,3.9,Nov, 2018
BQT,,Ethereum,ERC20,Global,50000000 USD,2000000 USD,37000000 USD,N/A,N/A,N/A,-,LOW,LOW,HIGH,-,5,Benchy,4.2,9,3.6,3.7,-,-,-,3.8,2018-12-18
BQT,,Ethereum,ERC20,Global,50000000 USD,2000000 USD,37000000 USD,N/A,N/A,N/A,-,LOW,LOW,HIGH,-,5,Benchy,4.2,9,3.6,3.7,-,-,-,3.8,2018-12-18
Twogap,,Ethereum,ERC20,Singapore,N/A,N/A,Unknown,N/A,N/A,N/A,-,VERY HIGH,VERY HIGH,-,MEDIUM,10,Benchy,3.7,10,3.4,3.7,-,-,-,3.7,2018-11-07
Pearl Pay,PRLPAY,N/A,N/A,N/A,N/A,N/A,N/A,3500000000,3500000000,N/A,-,-,-,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,4.0,8.9,-,N/A,2018-07-20
Gorecruit,GRT,Ethereum,ERC20,British Virgin Islands,12500000 USD,2000000 USD,N/A,N/A,N/A,N/A,-,MEDIUM,MEDIUM,LOW,LOW,8,Benchy,N/A,10,N/A,N/A,3.8,8.9,-,3.8,2018-11-24
CURES,CRS,Ethereum,ERC20,Bulgaria,175000 ETH,2000 ETH,308780 USD,2104375000,24050000,0%,-,MEDIUM,MEDIUM,-,LOW,8,Benchy,4.0,9,3.0,5.0,3.6,7.7,-,3.6,2018-11-30
Group Project,GRUP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.3,N/A,4.1,N/A,2018-06-10
MaxData,MXD,Ethereum,ERC20,Gibraltar,50000000 USD,5000000 USD,Unknown,N/A,N/A,N/A,-,LOW,LOW,-,-,8,Benchy,4.2,7,3.9,4.6,3.8,7.7,-,3.8,2018-05-31
Maximum Exchange,MMT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,MEDIUM,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-11-30
Solve Care,,N/A,N/A,N/A,20000000 USD,3000000 USD,20000000 USD,N/A,3500000000,100%,HIGH,VERY HIGH,VERY HIGH,-,VEARY HIGH,N/A,Benchy,4.1,N/A,3.8,4.2,4.2,8.3,-,4.0,2018-03-21
Neural Protocol,NRP,N/A,N/A,N/A,N/A,N/A,N/A,20000,4440000,70%,-,MEDIUM,MEDIUM,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-10-24
GMB,GMB,Ethereum,N/A,Germany,N/A,N/A,N/A,N/A,1200000000,N/A,-,LOW,LOW,-,LOW,8,N/A,N/A,10,N/A,N/A,-,-,-,N/A,2018-12-06
INHERITANCE,IEI,N/A,N/A,N/A,N/A,N/A,N/A,50000000,50000000,100%,-,VERY LOW,VERY LOW,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-11-10
Quickly-Cheaply,GQC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-05-25
Olam,OLM,Ethereum,ERC20,Switzerland,40000000 USD,5000000 USD,N/A,N/A,N/A,N/A,-,-,-,-,LOW,7,Benchy,5.0,1,5.0,5.0,3.6,5.4,-,3.6,Jun, 2018
Aurum.services,AURUM,N/A,N/A,N/A,N/A,N/A,N/A,142800000,5355000000,N/A,-,VERY LOW,VERY LOW,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,3.5,5.5,-,N/A,2018-12-31
PacketMining,PAKT,Ethereum,ERC-20,Cayman Islands,N/A,N/A,N/A,300000000,300000000,N/A,LOW,VERY LOW,VERY LOW,-,-,1,N/A,N/A,1,N/A,N/A,N/A,3.8,-,N/A,2018-06-12
ACLYD,ACLYD,Ethereum,ERC20,Bermuda,10202500 USD,500000 USD,2800000 USD,N/A,N/A,N/A,-,-,-,MEDIUM,VERY LOW,7,Benchy,4.4,10,3.4,4.4,3.8,7.9,-,3.8,2018-09-25
MediChain,MCU,Ethereum,40,000,000 MCU (40%),Hong Kong,40000000 USD,2000000 USD,19703656 USD,N/A,4000000000,N/A,LOW,MEDIUM,MEDIUM,-,LOW,9,Benchy,3.9,10,3.6,3.8,3.7,8.8,4.4,3.7,Apr, 2018
Noah Coin,NOAH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,Benchy,5.0,N/A,5.0,5.0,-,-,-,3.3,2018-06-01
Libellum,,Ethereum,ERC20,Hong Kong,15000 ETH,3000 ETH,Unknown,N/A,N/A,N/A,-,-,-,VERY LOW,-,6,Benchy,3.0,10,5.0,5.0,3.9,7.9,-,3.9,2018-12-01
FutureWorks (FTW),FTW,N/A,N/A,N/A,N/A,N/A,N/A,100000000,10000000,N/A,-,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.8,7.9,3.3,N/A,2018-02-18
Boon Tech,BOON,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,LOW,HIGH,HIGH,-,LOW,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-01-15
eLocations (PreICO),,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.8,8.8,-,N/A,2018-09-20
Corld's Cedium,CEU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.7,6.7,-,N/A,Dec, 2018
Coupit,COUP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-06-26
SLP Network,SLP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1500000000,N/A,LOW,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.3,7.9,-,N/A,2018-06-16
LeadCoin ICO,LDC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5000000000,100%,HIGH,LOW,LOW,-,LOW,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-03-01
Block-chain,ВС,N/A,N/A,N/A,5500000 USD,100000 USD,1047028 USD,N/A,100000000,100%,-,VERY LOW,VERY LOW,LOW,LOW,N/A,Benchy,3.3,N/A,3.3,3.7,-,-,-,3.6,2018-09-07
